ID PERGUNTA,ID RESPOSTA ACEITA,QUANTIDADE DE RESPOSTAS,FECHADA,DATA FECHAMENTO,QUANTIDADE COMENTÁRIO,DATA CRIAÇÃO,FOI RESPONDIDA,ÚLTIMA DATA DE EDIÇÃO,PONTOS,TAGS,TITLE,QUANTIDADE VISUALIZAÇÕES,DESCRIÇAO,TEMPO (minutos) ENTRE PERGUNTA E 1º COMENTARIO,TEMPO (minutos) ENTRE PERGUNTA E 1ª RESPOSTA,TEMPO (minutos) ENTRE 1º COMENTARIO E 1ª RESPOSTA,COERENCIA ENTRE TITULO E DESCRICAO,TITULO BEM DEFINIDO,EXEMPLO,USO DA NORMA CULTA,SER EDUCADO,DETALHE DO CONTEXTO DO PROBLEMA,DESCRICAO CURTA,OBJETIVIDADE,CLAREZA,PERGUNTA BEM DEFINIDA,EVITAR CRIAR PERGUNTAS DUPLICADAS,EVITAR CRIAR PERGUNTAS SOBRE TARABALHOS ACADEMICOS
42994,0,1,FALSE,null,2,Fri Dec 05 09:55:25 BRT 2014,TRUE,null,0,"[java, swing]",Manipular componentes de um container,100,"Adicionei uma `frame` com vários componentes a um `container`. Noutra classe eu adiciono ao jPanel os dados do `container`. Nesta classe, há alguma maneira de eu ter acesso aos componentes desse `container` ?

    Container ct3 = new Container();
    ct3 = this.getContentPane();

A questão é que eu adicionei todos os componentes da frame ao `container`, mas quando eu mostro esses componentes noutra classe, gostava que alguns componentes não fossem mostrados.
Na outra classe tenho isso:

    painelPrincipalConfMainMenu.add(ConfUtilizador.ct3.getComponent(0));

Há alguma maneira de fazer isso ?",63,30,-33,1,1,1,1,0,0,1,0,0,0,0,1
42970,43023,2,FALSE,null,1,Fri Dec 05 07:30:03 BRT 2014,TRUE,Tue Nov 10 13:54:55 BRT 2015,10,"[java, c++, orientação-a-objetos, ruby, herança]",Por que todo mundo odeia herança múltipla em C++ e qual sua diferença para mixins?,494,"Sempre ouvi dizer que herança múltipla em C++ é um caos. Por que? Não seria tecnicamente a mesma coisa que utilizar *mixins* em linguagens como o Ruby?

E o que é a tal classe abstrata do Java? É um *mixin* do Java?",22,309,286,1,0,0,1,0,1,1,0,0,0,0,1
42961,42978,1,FALSE,null,0,Thu Dec 04 23:29:08 BRT 2014,TRUE,Fri Dec 05 19:07:41 BRT 2014,0,"[java, android]",Como selecionar determinada linha do listView java,478,"Como eu faço para pegar o id da linha de um listView?
A ideia é a seguinte: antes de pegar a linha selecionada, eu vou trabalhar com todas as linhas estou tentando.

    aList = new ArrayList<HashMap<String,String>>();        
    
    for(int i=0;i<countries.length;i++){
            HashMap<String, String> hm = new HashMap<String,String>();
        hm.put(""txt"", getString(countries[i]));
                   
        aList.add(hm);        
    }
    
    String[] from = { ""txt"" };
    
    
    int[] to = { R.id.txt};        
    
    
    SimpleAdapter adapter = new SimpleAdapter(getActivity().getBaseContext(), aList, R.layout.listview_layout, from, to);       
            
            setListAdapter(adapter);

...

    OnItemClickListener listener = new OnItemClickListener() {

				@Override
				public void onItemClick(AdapterView<?> arg0, View arg1,	final int arg2, long arg3) {
					
					
					
					for(int i=0;i< arg0.getCount();i++){

					não sei fazer o setText(); em todos os 'R.id.txt'...	
 
			    }

Se alguém tiver uma ideia de como fazer eu agradeço a ajuda.",Sem comentário,536,Sem resposta/comentario,1,1,1,0,0,0,1,1,1,1,0,1
42906,0,1,FALSE,null,0,Thu Dec 04 14:44:46 BRT 2014,TRUE,null,1,"[java, swing, jtree]",Retornar nomes dos items selecionados de uma checkboxTree,92,"Como posso verificar quais são os items selecionados de uma `checkboxTree` ?

Já tive a pesquisar e sei que este código retorna o ultimo selecionado:

    DefaultMutableTreeNode node = (DefaultMutableTreeNode) checkboxTree1.getLastSelectedPathComponent();

Existe alguma forma de saber os nomes dos nodes das checkboxes selecionadas?

![inserir a descrição da imagem aqui][1]


  [1]: http://i.stack.imgur.com/rQA8W.jpg

Nesse caso algo que me retorne ""Colors, blue , red"".",Sem comentário,173,Sem resposta/comentario,1,1,0,1,0,0,1,0,0,0,0,1
42864,42868,1,FALSE,null,8,Thu Dec 04 08:05:49 BRT 2014,TRUE,null,2,"[java, array, hashmap]","Guardar <Integer,Integer,ArrayList<Integer>> numa coleção",90,"O que eu pretendo é fazer uma associação de dados da seguinte forma:

    (<<Integer>, <Integer>, ArrayList<Integer>)

Tentei criar um `HashMap<Integer,HashMap<Integer,ArrayList<Integer>>>` o problema é que esqueci-me que as chaves têm de ser únicas e eu preciso de ter por vezes valores iguais.

Ex: (1,1,{1,2,3,4})
    (1,2,{1,3})

Qual será a melhor forma de conseguir agregar esses dados?
",13,51,37,0,0,1,1,0,0,1,1,0,0,0,1
42852,43229,1,FALSE,null,0,Thu Dec 04 00:49:20 BRT 2014,TRUE,Thu Dec 04 06:50:01 BRT 2014,1,"[java, hibernate, jsf]",Converter pagina html para jsf,636,"Bom baixei um template que será a index do meu projeto, entao ja esta tudo configurado o `web.xhtml`, já rodo outros projetos jsf, porem estou iniciando outro projeto e quero colocar um template que peguei em html5 para rodar como index, porem queria saber como adaptar ela para rodar, bom veja o codigo da pagina:



    <html xmlns=""http://www.w3.org/1999/xhtml""
	xmlns:ui=""http://java.sun.com/jsf/facelets""
	xmlns:h=""http://java.sun.com/jsf/html""
	xmlns:p=""http://primefaces.org/ui""
	xmlns:f=""http://java.sun.com/jsf/core"">

    <h:head>
	<meta charset=""utf-8"" />
	<title>Moviereviews - Free CSS template by ChocoTemplates.com</title>
	<link rel=""shortcut icon"" type=""image/x-icon"" href=""css/images/favicon.ico"" />
	<link rel=""stylesheet"" href=""css/style.css"" type=""text/css"" media=""all"" />
	<link rel=""stylesheet"" href=""css/colorbox.css"" type=""text/css"" media=""all"" />
	
	<script src=""js/jquery-1.8.0.min.js"" type=""text/javascript""></script>
	<script src=""js/jquery.colorbox-min.js"" type=""text/javascript""></script>
	<!--[if lt IE 9]>
		<script src=""js/modernizr.custom.js""></script>
	<![endif]-->
	<script src=""js/functions.js"" type=""text/javascript""></script>
    </h:head>
    <h:body>
	<!-- wrapper -->
	<div id=""wrapper"">
		<div class=""light-bg"">
			<!-- shell -->
			<div class=""shell"">
				<!-- header -->
				<div class=""header"">
					<!-- socials -->
					<div class=""socials"">
						<a href=""#"" class=""facebook-ico"">facebook-ico</a>
						<a href=""#"" class=""twitter-ico"">twitter-ico</a>
						<a href=""#"" class=""you-tube-ico"">you-tube-ico</a>
					</div>
					<!-- end of socials -->
					<h1 id=""logo""><a href=""#"">Moviereviews</a></h1>
					<!-- navigation -->
					<nav id=""navigation"">
						<ul>
							<li><a href=""#"">SHOW ALL</a></li>
							<li><a href=""#"">LATEST MOVIES <span>20</span></a></li>
							<li><a href=""#"">TOP RATED</a></li>
							<li><a href=""#"">MOST COMMENTED</a></li>
						</ul>
					</nav>
					<!-- end of navigation -->
					<div class=""cl"">&nbsp;</div>
				</div>
				<!-- end of header -->
				<!-- main -->
				<div class=""main"">
					<!-- content -->
					<section class=""content"">
						<!-- post -->
						<div class=""post"">
							<!-- post-inner -->
							<div class=""post-inner"">
								<header>
									<h2><a href=""#"">MovieTitle 1 Goes Here</a></h2>
									<p class=""tags""><a href=""#"">FAMILY</a> <a href=""#"">COMEDY</a> <a href=""#"">ANIMATION</a> </p>
									<div class=""cl"">&nbsp;</div>
								</header>
								<div class=""img-holder"">
									<a href=""#""><img src=""css/images/post-img.jpg"" alt="""" /></a>
									<a href=""css/images/post-img.jpg"" class=""btn-full-image popup""><span>FULL IMAGE</span></a>
								</div>
								
								<!-- meta -->
								<div class=""meta"">
									<p class=""date"">APRIL 09, 2012 by <a href=""#"">JOHN DOE</a></p>
									<div class=""right"">
										<div class=""rating-holder"">
											<p>RATING</p>
											<div class=""rating"">
												<span style=""width: 100%;""></span>
											</div>
										</div>
										<a href=""#"" class=""comments"">59 comments</a>
									</div>
									<div class=""cl"">&nbsp;</div>
								</div>
								<!-- end of meta -->
								<!-- post-cnt -->
								<div class=""post-cnt"">
									<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ut commodo orci vitae enim volutpat dapibus. Aliquam pharetra, odio eu luctus semper, dolor libero volutpat mi, sit amet convallis tortor justo eu nisl. Cras quis felis quis felis tempor volutpat id at dui. Donec vel turpis id odio tempus mollis quis vel justo. Etiam tortor nisi, pulvinar a mattis nec, luctus sit amet odio. Morbi id commodo ligula. </p>
									<a href=""#"" class=""more"">CONTINUE READING</a>
								</div>
								<!-- end of post-cnt -->
							</div>
							<!-- post-inner -->
						</div>
						<!-- end of post -->
						<!-- post -->
						<div class=""post"">
							<!-- post-inner -->
							<div class=""post-inner"">
								<header>
									<h2><a href=""#"">MovieTitle 2 Goes Here</a></h2>
									<p class=""tags""><a href=""#"">FAMILY</a> <a href=""#"">COMEDY</a> <a href=""#"">ANIMATION</a> </p>
									<div class=""cl"">&nbsp;</div>
								</header>
								<div class=""img-holder"">
									<a href=""#""><img src=""css/images/post-img2.jpg"" alt="""" /></a>
									<a href=""css/images/post-img2.jpg"" class=""btn-full-image popup""><span>FULL IMAGE</span></a>
								</div>
								
								<!-- meta -->
								<div class=""meta"">
									<p class=""date"">APRIL 09, 2012 by <a href=""#"">JOHN DOE</a></p>
									<div class=""right"">
										<div class=""rating-holder"">
											<p>RATING</p>
											<div class=""rating"">
												<span style=""width: 50%;""></span>
											</div>
										</div>
										<a href=""#"" class=""comments"">59 comments</a>
									</div>
									<div class=""cl"">&nbsp;</div>
								</div>
								<!-- end of meta -->
								<!-- post-cnt -->
								<div class=""post-cnt"">
									<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ut commodo orci vitae enim volutpat dapibus. Aliquam pharetra, odio eu luctus semper, dolor libero volutpat mi, sit amet convallis tortor justo eu nisl. Cras quis felis quis felis tempor volutpat id at dui. Donec vel turpis id odio tempus mollis quis vel justo. Etiam tortor nisi, pulvinar a mattis nec, luctus sit amet odio. Morbi id commodo ligula. </p>
									<a href=""#"" class=""more"">CONTINUE READING</a>
								</div>
								<!-- end of post-cnt -->
							</div>
							<!-- post-inner -->
						</div>
						<!-- end of post -->
						<!-- post -->
						<div class=""post"">
							<!-- post-inner -->
							<div class=""post-inner"">
								<header>
									<h2><a href=""#"">MovieTitle 3 Goes Here</a></h2>
									<p class=""tags""><a href=""#"">FAMILY</a> <a href=""#"">COMEDY</a> <a href=""#"">ANIMATION</a> </p>
									<div class=""cl"">&nbsp;</div>
								</header>
								<div class=""img-holder"">
									<a href=""#""><img src=""css/images/post-img3.jpg"" alt="""" /></a>
									<a href=""css/images/post-img3.jpg"" class=""btn-full-image popup""><span>FULL IMAGE</span></a>
								</div>
								
								<!-- meta -->
								<div class=""meta"">
									<p class=""date"">APRIL 09, 2012 by <a href=""#"">JOHN DOE</a></p>
									<div class=""right"">
										<div class=""rating-holder"">
											<p>RATING</p>
											<div class=""rating"">
												<span style=""width: 70%;""></span>
											</div>
										</div>
										<a href=""#"" class=""comments"">59 comments</a>
									</div>
									<div class=""cl"">&nbsp;</div>
								</div>
								<!-- end of meta -->
								<!-- post-cnt -->
								<div class=""post-cnt"">
									<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ut commodo orci vitae enim volutpat dapibus. Aliquam pharetra, odio eu luctus semper, dolor libero volutpat mi, sit amet convallis tortor justo eu nisl. Cras quis felis quis felis tempor volutpat id at dui. Donec vel turpis id odio tempus mollis quis vel justo. Etiam tortor nisi, pulvinar a mattis nec, luctus sit amet odio. Morbi id commodo ligula. </p>
									<a href=""#"" class=""more"">CONTINUE READING</a>
								</div>
								<!-- end of post-cnt -->
							</div>
							<!-- post-inner -->
						</div>
						<!-- end of post -->
						<div class=""pagination"">
							<ul>
								<li class=""laquo""><a href=""#""><span></span></a></li>
								<li class=""active""><a href=""#"">1</a></li>
								<li><a href=""#"">2</a></li>
								<li><a href=""#"">3</a></li>
								<li><a href=""#"">4</a></li>
								<li><a href=""#"">5</a></li>
								<li class=""raquo""><a href=""#""><span></span></a></li>
								<li><a href=""#"">10</a></li>
								<li class=""dots"">. . .</li>
								<li><a href=""#"">last</a></li>
							</ul>
						</div>
					</section>
					<!-- end of content -->
					<!-- sidebar -->
					<aside class=""sidebar"">
						<div class=""widget"">
							<h3 class=""widgettitle"">Genres</h3>
							<ul>
								<li><a href=""#"">Action</a></li>
								<li><a href=""#"">Comedy</a></li>
								<li><a href=""#"">Family</a></li>
								<li><a href=""#"">History</a></li>
								<li><a href=""#"">Mystery</a></li>
								<li><a href=""#"">Sci-Fi</a></li>
								<li><a href=""#"">War</a></li>
								<li><a href=""#"">Western</a></li>
								<li><a href=""#"">Adventure</a></li>
								<li><a href=""#"">Crime</a></li>
								<li><a href=""#"">Fantasy</a></li>
								<li><a href=""#"">Horror</a></li>
								<li><a href=""#"">Thriller</a></li>
							</ul>
						</div>

						<div class=""widget"">
							<h3 class=""widgettitle"">Opening This Week</h3>
							<ul>
								<li><a href=""#"">The Hunter Games <strong>$98 Mil</strong></a></li>
								<li><a href=""#"">American Reunion <strong>$50 Mil</strong></a></li>
								<li><a href=""#"">Titanic <strong>$23 Mil</strong></a></li>
								<li><a href=""#"">Wrath of the Titans <strong>$50 Mil</strong></a></li>
								<li><a href=""#"">Mirror Mirro  <strong>$7 Mil</strong></a></li>
							</ul>
						</div>

						<div class=""widget socials-widget"">
							<h3 class=""widgettitle"">Get Connected</h3>
							<ul>
								<li><a href=""#"" class=""facebook-ico""><span></span>Facebook</a></li>
								<li><a href=""#"" class=""twitter-ico""><span></span>Twitter</a></li>
								<li><a href=""#"" class=""linkedin-ico""><span></span>Linkedin</a></li>
								<li><a href=""#"" class=""you-tube-ico""><span></span>Youtube</a></li>
								<li><a href=""#"" class=""rss-ico""><span></span>RSS</a></li>
							</ul>
						</div>
					</aside>
					<!-- end of sidebar -->
					<div class=""cl"">&nbsp;</div>
				</div>
				<!-- end of main -->
				<div class=""footer"">
					<nav class=""footer-nav"">
						<ul>
							<li><a href=""#"">Show All</a></li>
							<li><a href=""#"">Latest Movies</a></li>
							<li><a href=""#"">Top Rated</a></li>
							<li><a href=""#"">Most Commented</a></li>
						</ul>
					</nav>
					<p class=""copy"">Copyright &copy; 2012 <span>|</span> Sitename. Design by <a href=""http://chocotemplates.com"" target=""_blank"">ChocoTemplates.com</a></p>
				</div>
			</div>
			<!-- end of shell -->
		</div>	
	</div>
	<!-- end of wrapper -->
</h:body>
</html>
porem da erro:

> javax.faces.view.facelets.FaceletException: Error Parsing
> /index.xhtml: Error Traced[line: 49] A entidade ""nbsp"" foi
> referenciada, mas não declarada.

Quais são as alterações que preciso fazer para rodar no jsf? ",Sem comentário,6277,Sem resposta/comentario,1,1,1,0,0,1,0,0,0,0,0,1
42810,42830,1,FALSE,null,2,Wed Dec 03 16:40:40 BRT 2014,TRUE,Wed Dec 03 17:02:30 BRT 2014,0,"[java, swing]",Erro com ActionListener,68,"  

      import java.awt.Color;
        import java.awt.Container;
        import java.awt.GridLayout;
        import java.awt.event.ActionEvent;
        import java.awt.event.ActionListener;
        import java.io.File;
        
        import javax.swing.BorderFactory;
        import javax.swing.JButton;
        import javax.swing.JFileChooser;
        import javax.swing.JFrame;
        import javax.swing.JLabel;
         
        public class SwingFileDialog  extends JFrame {
        	private JButton bDialog; //botão p/ acionar o diálogo
        	private JLabel bDialogo;  //botão p/ resultados
            private JFileChooser dialogo;  //diálogo de arquivos
            
            public SwingFileDialog() {
            	super(""SwingFileDialog""); //ajusta titulo
            	Container cp = getContentPane(); //painel de conteudo
            	cp.setLayout(new GridLayout(2, 1)); //layout grade 4 x1
        		JLabel lResultado;
        		cp.add(lResultado = new JLabel(""Sem seleção""));
        		lResultado.setBorder(
        				BorderFactory.createMatteBorder(2, 2, 3, 2, Color.GREEN));
        		bDialogo.addActionListener(new ActionListener() { //AQUI ESTA DANDO ERROR
        
        			public void actionPerformed(ActionEvent e) {
        			   dialogo = new JFileChooser();
        			   int res = dialogo.showOpenDialog(SwingFileDialog.this);
        			   if(res==JFileChooser.APPROVE_OPTION) {
        				   File  arq = dialogo.getSelectedFile();
        				   lResultado.setText(arq.getName());
        			   		   }	}	
        			} );
            	setDefaultCloseOperation(EXIT_ON_CLOSE);
            	pack();
            	}
            public static void main(String[] args) {
         		new SwingFileDialog().setVisible(true);
      		
            }
    }
      


Erro:

    Exception in thread ""main"" java.lang.Error: Unresolved compilation problem: 
	The method addActionListener(new ActionListener(){}) is undefined for the type JLabel

	at SwingFileDialog.<init>(SwingFileDialog.java:29)
	at SwingFileDialog.main(SwingFileDialog.java:43)


",7,135,127,1,1,1,0,0,1,0,0,0,0,0,1
42772,42777,1,FALSE,null,3,Wed Dec 03 12:11:11 BRT 2014,TRUE,Wed Dec 03 12:46:20 BRT 2014,5,"[java, jframe, qtgui]",Como posso criar um visual de Cartela de Apostas de 20 números no Jframe,228,"É um jogo onde sua aposta estará concorrendo a Sena, Quina e Quadra, por isso cada aposta só pode ter 6 números, eu preciso que usuário selecione 6 números dentre esses 20 e depois eu pego esses 6 selecionados e faço a aposta dele. Mas eu só preciso dessa **Cartela de Apostas**.

Então Como posso criar uma **Cartela de Apostas** de 20 números onde você selecionará apenas 6 deles clicando nele, depois pegar os números que foram selecionados. <BR/>A parte de comparação e criar números randomicamente já está pronta e funcionando, eu estou usando 6 ***JComboBox*** de 1 a 20 para que o usuário escolha os 6 números, mas seria mais prático se ele clicasse nos números espalhados na tela, eu também queria uma bola atrás de cada número pra dar uma ideia de Bingo.
Obrigado pela atenção!
	
",8,55,47,1,1,0,1,1,0,1,1,0,0,0,1
42748,44999,1,FALSE,null,5,Wed Dec 03 10:22:39 BRT 2014,TRUE,Tue Dec 23 17:21:15 BRT 2014,5,"[java, oracle, jdbc, pl-sql]",Chamar procedure PL/SQL com coleção de objetos,545,"Considere os seguintes tipos:

    CREATE TYPE meu_tipo AS OBJECT (
      meu_id       NUMBER(6),
      meu_nome     VARCHAR2(200)
    );

    CREATE TYPE meu_tipo_tabela AS TABLE OF meu_tipo;

E o seguinte pacote:

    create or replace package pkg_test
    is
        procedure meu_procedure(tabela in meu_tipo_tabela);
    end;

Do lado do PL/SQL poderíamos chamar esse *procedure* da seguinte maneira:

    declare
        var_minha_tabela meu_tipo_tabela := meu_tipo_tabela(
            meu_tipo(1,'John'),
            meu_tipo(2,'Doe'),
            meu_tipo(3,'Snow'));
    begin
        pkg_test.meu_procedure(var_minha_tabela);
    end;

[SQL Fiddle](http://sqlfiddle.com/#!4/39eaa/1)

----

Minha dúvida é: Como faço essa mesma chamada com Java e JDBC?

    public void chamarProcedure(List<MeuTipo> minhaLista) {
        final String chamada = ""{call PKG_TEST.MEU_PROCEDURE(?)}"";
        try (Connection connection = getDataSource().getConnection();
             CallableStatement callableSt = connection.prepareCall(chamada)) {
             // ??? - Código para criar um ARRAY, STRUCT ou algo assim a partir da lista.
             callableSt.setArray(1, ???);
             callableSt.executeUpdate();   
        } catch (SQLException e) {
            logger.error(""Erro ao chamar procedure"", e);
            // Lançamento de exceção não checada
        }
    }

Em especial acredito que devo, de alguma maneira, criar um `oracle.sql.ARRAY` de `meu_tipo_tabela`, porém, não consegui encontrar nenhum exemplo de como fazer isso (chamada com `ARRAY` de objetos complexos).


",23,29334,29310,1,1,1,0,0,1,1,0,0,0,0,1
42728,42730,1,FALSE,null,0,Wed Dec 03 08:31:51 BRT 2014,TRUE,Wed Dec 03 09:41:15 BRT 2014,1,"[java, hashmap]","Percorrer HashMap<Integer, HashMap<Integer, ArrayList<Integer>>>",834,"Tenho o seguinte `HashMap`:

    HashMap<Integer,HashMap<Integer,ArrayList<Integer>>> hm = new HashMap<>();

Quando faço isto:

    Set<Integer> keys = hm.keySet();
    for(int i : keys) System.out.println(i + "": "" +hm.get(i));

Tenho um output do género:

    2: {2=[1, 2, 3, 4]}

Como é que eu posso percorrer o `HashMap` principal, para ter acesso às chaves e valores do `HashMap` interior?",Sem comentário,5,Sem resposta/comentario,1,1,0,1,0,0,1,1,0,0,0,1
42701,42704,1,FALSE,null,1,Tue Dec 02 19:58:40 BRT 2014,TRUE,Wed Dec 03 08:24:57 BRT 2014,10,"[java, diretório, path]",Como criar diretório com um caminho que funcione para qualquer SO?,1235,"Estou fazendo um trabalho em Java e preciso que meu programa crie um diretório na pasta ""home"" do usuário, porém ele precisa ser capaz de criar tanto em Linux quanto em Windows. É possível criar um caminho ""genérico"" para tal?",5608,10,-5597,1,0,0,1,0,1,1,1,0,0,0,1
42685,42698,1,FALSE,null,0,Tue Dec 02 17:47:13 BRT 2014,TRUE,Tue Dec 02 18:48:27 BRT 2014,-3,"[java, android]",Problema com lógica de programação em Java,79,"Boa tarde para todos,

comecei a duas semanas atras um sequencia de estudos sobre programação para Android. Estou estudando por este livro

http://novatec.com.br/livros/googleand/sumario9788575221860.pdf

comprei ele faz um tempo e graças a Deus cheguei finalmente na pagina 341 que é banco de dados.

tem uma classe chamado carro, eu entendo de orientação a objeto, mas nunca vi uma classe tão estranha como essa

<!-- language: lang-java -->

    package com.example.googleplay.model;
    
    import java.net.URI;
    
    import android.content.ContentUris;
    import android.net.Uri;
    import android.provider.BaseColumns;
    
    public class Carro {
    	public static String[] colunas = new String[] { Carros._ID, Carros.NOME,
    			Carros.PLACA, Carros.ANO };
    
    	public static final String AUTHORITY = ""com.example.googleplay.model.carro"";
    
    	public long id;
    	public String nome;
    	public String placa;
    	public int ano;
    
    	public Carro() {
    
    	}
    
    	public Carro(String nome, String placa, int ano) {
    		super();
    		this.nome = nome;
    		this.placa = placa;
    		this.ano = ano;
    
    	}
    
    	public Carro(long id, String nome, String placa, int ano) {
    		super();
    		this.id = id;
    		this.nome = nome;
    		this.placa = placa;
    		this.ano = ano;
    
    	}
    
    	public static final class Carros implements BaseColumns {
    		private Carros() {
    		}
    	}
    
    	public static final Uri CONTENT_URI = Uri.parse(""content://"" + AUTHORITY
    			+ ""/carros"");
    	public static final String CONTENT_TYPE = ""vnd.android.curso.dir/vnd.google.carros"";
    	public static final String CONTENT_ITEM_TYPE = ""vnd.android.curso.item/vnd.google.carros"";
    	public static final String DEFAULT_SORT_ORDER = ""_id_ASC"";
    
    	public static final String NOME = ""nome"";
    	public static final String ANO = ""ano"";
    	public static final String PLACA = ""placa"";
    
    	public static Uri getUriId() {
    		Uri uriCarro = ContentUris.withAppendedId(Carros.CONTENT_URI, id);
    		return uriCarro;
    	}
    
    	@Override
    	public String toString() {
    		return ""Nome: "" + nome + "", Placa "" + placa + "", Ano "" + ano;
    	}
    }


Vou somente comentar as partes que ficaram em vermelho.

<!-- language: lang-java -->

    public static String[] colunas = new String[] { Carros._ID, Carros.NOME,
            Carros.PLACA, Carros.ANO };

Para existir `Carros` era necessário que existisse uma classe chamada `Carros`, porém no projeto do livro não existe nenhuma classe chamada `Carros`, ele reconheceu somente `_ID`

A outra coisa mais estranha é que `Carros` conseguiu enxergar `_ID`.

Aí realmente não sei explicar.

Esse outro pedaço do código ficou também em vermelho:

<!-- language: lang-java -->

        public static Uri getUriId() {
            Uri uriCarro = ContentUris.withAppendedId(Carros.CONTENT_URI, id);
            return uriCarro;
        }


O que ficou em vermelho foi o `CONTENT`.

Eu entendo que é complicado ter que ajudar sem ter acesso ao livro, mas mesmo assim eu postei, espero receber alguma ajuda.",Sem comentário,102,Sem resposta/comentario,1,1,1,0,0,1,1,1,1,1,0,1
42684,42702,1,FALSE,null,0,Tue Dec 02 17:38:47 BRT 2014,TRUE,null,1,"[java, jtextfield]",Não consigo apagar o input de uma JFormattedTextField,127,"Eu estou fazendo um programa e ele utiliza alguns JTextFields formatados, isto é, JFormatedTextField que chama um MaskFormatter. O problema é que, ao  escrever uma mensagem e tentar apaga-la, a mensagem volta, tornando impossível deixar o campo vazio novamente. Alguém tem alguma solução para isto? Aqui o código que estou utilizando:

    package main;

    import javax.swing.JTextField;
    import javax.swing.text.MaskFormatter;

    public class NewScheduleWindow extends JFrame{

	JTextField hourField = new JTextField();
	
	public NewScheduleWindow(){

		try {
			hourField = new JFormattedTextField(new MaskFormatter(""##:##""));
		} catch (ParseException e) {
			e.printStackTrace();
		}

        add(hourField);
		hourField.setBounds(160, 65, 42, 25);
		hourField.setFont(Reference.setDefaultFont(15));
		hourField.requestFocus();
        
        //Etc...

    ",Sem comentário,142,Sem resposta/comentario,0,0,1,1,0,1,1,1,0,0,0,1
42660,42661,1,FALSE,Tue Dec 02 17:21:02 BRT 2014,0,Tue Dec 02 15:43:34 BRT 2014,TRUE,Tue Dec 02 15:47:06 BRT 2014,0,"[java, mysql]",Problema com classe de alteração de dados,33,"Estou tentando alterar dados do meu BD via aplicação Java, porém quando executo o código a seguir recebo o erro 
***(You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Editar' at line 1).***

    jButton.addActionListener(new java.awt.event.ActionListener() {
				public void actionPerformed(java.awt.event.ActionEvent e) {
					System.out.println(""actionPerformed()""); // TODO Auto-generated Event stub actionPerformed()
					salvaDados();
					String Editar = (""update livros set ISBN='""+isbn+""',""+""titulo_livro='""+titulo+""',""+""autor_livro='""+autor+""',""+""editora_livro='""+editora+""',""+""consignacao='""+consignacao+""',""+""preco='""+preco+""',""+""quantidade='""+quantidade+""' where ISBN='""+Index.cod_ISBN+""'"");
					try {
						Edita.stm.executeUpdate(""Editar"");
						Edita.stm.close();
						Edita.Executar(""select * from livros where ISBN='""+Index.cod_ISBN+""'"");
						JOptionPane.showMessageDialog(null,
						""Alteração de registro efetuada!"");
						Index.atualizaTabela();
					} catch (SQLException e1) {
						// TODO Auto-generated catch block
						Index.atualizaTabela();
						JOptionPane.showMessageDialog(null,
						""Não foi possível efetuar a alteração do registro!"");
						e1.printStackTrace();
					}
				
    }

    private void salvaDados() {
					isbn = jTextField.getText().toString();
					titulo = jTextField1.getText().toString();
					autor = jTextField2.getText().toString();
					editora = jTextField3.getText().toString();
					consignacao = jTextField6.getText().toString();
					preco = jTextField4.getText().toString();
					quantidade = jTextField5.getText().toString();
					
    if (isbn == null || titulo == null || autor == null || editora == null || consignacao == null || preco == null || quantidade == null){
					JOptionPane.showMessageDialog(null, ""Certifique-se de que nenhum campo de texto está em branco antes de salvar!"");
					}
				}
			});",Sem comentário,5,Sem resposta/comentario,1,1,1,0,0,1,1,1,1,1,0,1
42604,0,1,FALSE,null,2,Tue Dec 02 09:20:16 BRT 2014,TRUE,Tue Dec 02 10:58:46 BRT 2014,4,"[java, swing, checkbox, jtree]",Adicionar checkbox a uma JTree,169,"Já procurei bastantes exemplos por aí de `JTree`s com checkboxes mas parece-me tudo muito complexo.

Alguém sabe uma maneira simples, se é que existe, de adicionar a uma `JTree` que arrastei para o meu frame, uma checkbox em cada um dos nodes?

![inserir a descrição da imagem aqui][1]


  [1]: http://i.stack.imgur.com/PwgaH.jpg

O que pretendia era por uma checkbox em cada um dos nodes, não estou muito por dentro do funcionamento das trees, era checkboxes em todos os items da imagem, menos no primeiro.",37,71,33,1,1,1,1,0,0,1,1,1,1,0,1
42600,45857,1,FALSE,null,10,Tue Dec 02 08:56:04 BRT 2014,TRUE,Tue Dec 02 12:18:22 BRT 2014,1,"[java, android, android-fragment]",Como manter a orientação da tela?,136,"Gostaria de saber qual o código equivalente em Java para esse comando: 

    android:configChanges=""orientation""

Justificativa: Estou criando um app com o Layout `NavigationDrawer`, e preciso que em determinadas telas (ou todas) mantenha as configurações quando o usuário girar o dispositivo.",3,49038,49035,1,1,0,1,0,1,1,1,0,0,0,1
